50000;3699
55000;8148
60000;13428
65000;19627
70000;26823
75000;35146
80000;44683
85000;55312
90000;67285
95000;80529
100000;95336
105000;111594
110000;129610
115000;149269
120000;170662
125000;193564
130000;218369
135000;245104
140000;273848
145000;304628
150000;337707
155000;373008
160000;410621
165000;450536
170000;492908
175000;538120
180000;585867
185000;639494
190000;692396
195000;748235
200000;806979
