50000;1890
55000;4208
60000;6954
65000;10183
70000;13915
75000;18212
80000;23098
85000;28586
90000;34783
95000;41618
100000;49175
105000;57537
110000;66820
115000;76899
120000;87813
125000;99769
130000;113205
135000;127130
140000;142363
145000;158482
150000;175967
155000;194458
160000;214036
165000;235158
170000;257444
175000;280979
180000;306179
185000;332600
190000;359894
195000;388606
200000;418819
