50000;2745
55000;6117
60000;10106
65000;14729
70000;20097
75000;26249
80000;33254
85000;41128
90000;49963
95000;59834
100000;70732
105000;82772
110000;96069
115000;110621
120000;126316
125000;143230
130000;161382
135000;180974
140000;201933
145000;224549
150000;248940
155000;274568
160000;301662
165000;330650
170000;361660
175000;394412
180000;429056
185000;465573
190000;504062
195000;544622
200000;587306
